podstatné jmeno;typ;anotovano;left;kwic;right;kwic pos;kwic pos2;kwic pos2 full;kwic length
zášť;V-N;1;Ruský oligarcha má důvod , proč ;chovat ke Klebnikovi zášť ;: ten jej před osmi lety v jednom článku obvinil z vraždy televizního novináře Vladislava Listjeva . ;V-R-X-N;V-RV-X@-N;Vf-RV-X@-NN;4
zášť;V-N;1;;Chová v sobě zášť ;a možná bude usilovat o pomstu . “ ;V-R-P-N;V-RR-P6-N;VB-RR-P6-NN;4
zášť;V-N;1;Pokud někdo ;chová zášť ;k zemřelému , projeví se to vždy negativně a může to vést až k různým nemocem , poruchám psychiky a neblahým proměnám charakteru . ;V-N;V-N;VB-NN;2
zášť;V-N;1;Jeho staré pohanské křesťanství : ;chovají v sobě zvířata zášť ;? ;V-R-P-N-N;V-RR-P6-NN-N;VB-RR-P6-NN-NN;5
zášť;V-N;1;Všecko se mi nyní zdá dobré , není nikoho , proti němuž bych ;choval zášť ;. ;V-N;V-N;Vp-NN;2
zášť;V-N;1;Držel nad nimi ochrannou ruku asi právě proto , že k nim celá rodina ;chovala zášť ;. ;V-N;V-N;Vp-NN;2
zášť;V-N;1;;Nechoval jsem k němu zášť ;- prožili jsme spolu přece mnoho pěkných a nezapomenutelných chvil - , nicméně některé nebezpečné rysy jeho povahy , které jsem poznal na vlastní kůži , mě nelákaly , a proto jsem tyto snahy odmítal . ;V-V-R-P-N;V-VB-RR-P5-N;Vp-VB-RR-P5-NN;5
zášť;V-N;1;Woodrow Anglesy nebyl arogantní , ale hluboko ve svém nitru ;choval stejnou zášť ;vůči kolonistům , jakou projevovala spousta jiných hvězdoplavců vůči lidem , kteří se za celý svůj život nehnuli z rodné hroudy . ;V-A-N;V-AA-N;Vp-AA-NN;3
zášť;V-N;1;Měřítkem jejich mimořádné paměti bylo , že v sobě ;chovají zášť ;a mají velmi jemně vyvinuté představy o pomstě . ;V-N;V-N;VB-NN;2
zášť;V-N;1;Müller ;chová k němu zášť ;také kvůli tomu , že ho neuznal za nemocného ve službě a jednou ho přistihl při podloudnictví . ;V-R-P-N;V-RR-P5-N;VB-RR-P5-NN;4
zášť;V-N;1;"Jenže proti nim stála Jednota bratrská , jež se naučila jakémukoli vábení odolávat a vůči "" příliš světským "" luteránům  utrakvistům ";chovala zášť ;. ;V-N;V-N;Vp-NN;2
zášť;V-N;1;Viděl jsem v ní zosobněný Západ , studený racionální Západ , vůči němuž Rusové ;chovají nevyléčitelnou zášť ;. ;V-A-N;V-AA-N;VB-AA-NN;3
zášť;V-N;1;Pachatel sám během procesu stále zdůrazňoval , že ke svatému muži ;nechoval žádnou osobní zášť ;, ale jeho zabití považoval za svoji svatou povinnost . ;V-P-A-N;V-PW-AA-N;Vp-PW-AA-NN;4
zášť;V-N;1;Kenneth Starr svým horlivým vyšetřováním , vrtáním se v nejintimnějším soukromí Clintona , ale také demonstrativním způsobem předání objemné zprávy Kongresu dokázal , že ke svému prezidentovi ;chová přinejmenším zášť ;. ;V-T-N;V-TT-N;VB-TT-NN;3
zášť;V-N;1;Pozdravuje vás a ;nechová vůči vám naprosto žádnou zášť ;", ovšem jistě pochopíte , že za daných okolností nemá zájem se s vámi opět setkat . "" ";V-R-P-D-P-N;V-RR-PP-Db-PW-N;VB-RR-PP-Db-PW-NN;6
zášť;V-N;1;Proč ale i nyní ;chová mnoho Čechů zášť ;vůči šlechtě ? ;V-C-N-N;V-Ca-NN-N;VB-Ca-NN-NN;4
zášť;V-N;1;Vyhlédnout knihu někomu , s kým se člověk téměř před rokem několikrát vyspal , znamená jen tolik , že k dotyčnému ;nechováme zášť ;. ;V-N;V-N;VB-NN;2
zášť;V-N;1;Proč k ní ;chová zášť ;? ;V-N;V-N;VB-NN;2
zášť;V-N;1;Otec vůči nikomu ;nechoval zášť ;. ;V-N;V-N;Vp-NN;2
zášť;V-N;1;Kdysi jsem docházel do jednoho domova důchodců a stařenka tam počurávala květiny své sousedce , protože k ní ;chovala zášť ;. ;V-N;V-N;Vp-NN;2
zášť;V-N;1;Marshall ;nechoval zášť ;vůči svému bývalému chráněnci , dokonce mu napsal blahopřání , když byl Eisenhower zvolen prezidentem . ;V-N;V-N;Vp-NN;2
zášť;V-N;1;A zdůrazňuji ( znova ) : K naplnění skutkové podstaty tohoto trestného činu není třeba ani ;chovat zášť ;vůči Romům , ani k nenávisti podněcovat , zcela postačí , pokud pachatel podněcuje k omezování jejich práv . ;V-N;V-N;Vf-NN;2
zášť;V-N;1;Maman Dengeng se neustále mstil za Šódančóovu drzost vyspat se s prostitutkou Dewi Ayu , kterou miloval , a Šódančó k němu stále ;choval zášť ;ta to , že se ten muž před ním drze opovážil vyhrožovat mu v jeho vlastní kanceláři , bez ohledu na to , že byl velitelem místního vojenského obvodu a kdysi ho prezident republiky jmenoval vrchním velitelem . ;V-N;V-N;Vp-NN;2
zášť;V-N;1;Víte , i k lidem , kteří mi ublížili , se snažím ;nechovat zášť ;, myslet na nějakou pomstu a podobně . ;V-N;V-N;Vf-NN;2
zášť;V-N;1;Ale chudí v sobě ;chovali trpkou zášť ;vůči bohatším rolníkům ze sousedství , kteří se jen málo dělili o své jmění se svými nádeníky . ;V-A-N;V-AA-N;Vp-AA-NN;3
zášť;V-N;1;Ony jednoduše nepálí mosty , ;nechovají zášť ;, mají schopnost odpouštět . ;V-N;V-N;VB-NN;2
zášť;V-N;1;K těm lidem , co ho nyní obývají , ;nechovám nejmenší zášť ;, vždyť to jsou normální lidi jako my , možná dokonce vytrpěli víc než my . ;V-A-N;V-AA-N;VB-AA-NN;3
zášť;V-N;1;A taky já ;chovám ... zášť ;... k těm úlisným ... ;V-Z-N;V-Z:-N;VB-Z:-NN;3
zášť;V-N;1;Ta totiž očividně ;chová nezkrotnou zášť ;vůči svému bývalému příteli Sámeru Issovi ( 22 ) , a pomlouvá ho , kde může ! ;V-A-N;V-AA-N;VB-AA-NN;3
zášť;V-N;1;Uřknutí na rozdíl od očarování ani nemusí být úmyslné , prostě jeden člověk ;chová zášť ;k jinému a negativní energii na něj přenáší , nicméně musí jít o emoci velice silnou . ;V-N;V-N;VB-NN;2
zášť;V-N;1;Proti rodině S . ;chovaly zášť ;a nepřály si , aby Annino věno přišlo do Štěpánovic . ;V-N;V-N;Vp-NN;2
zášť;V-N;1;""" Znáte někoho , kdo by vůči vašemu manželovi ";choval nějakou zášť ;", paní Nolanová ? "" ";V-P-N;V-PZ-N;Vp-PZ-NN;3
zášť;V-N;1;;Nechovám zášť ;proti věštění , ale vzdělanému člověku se to přihodit nemá . ;V-N;V-N;VB-NN;2
zášť;V-N;1;Podivná akce neoblíbeného magnáta jen hrála do karet lidem z Putinova okolí , kteří ;chovají vůči těmto rivalům v zákulisním světě kremelských intrik dávnou zášť ;. ;V-R-P-N-R-A-N-A-N-A-N;V-RR-PD-NN-RR-AA-NN-AA-NN-AA-N;VB-RR-PD-NN-RR-AA-NN-AA-NN-AA-NN;11
zášť;V-N;1;Nikoliv snad proto , že by ;chovali obecně k moderní době zášť ;, že by se necítili být součástí dnešního světa . ;V-D-R-A-N-N;V-Dg-RR-AA-NN-N;Vp-Dg-RR-AA-NN-NN;6
zášť;V-N;1;„ Vždy jsem ji podezíral , že ke Kulturní revoluci ;chová hlubokou zášť ;. “ ;V-A-N;V-AA-N;VB-AA-NN;3
zášť;V-N;1;Obecně však jeho programy vyznívaly tak , že se s ním nezacházelo špatně a že ;nechová žádnou zášť ;. ;V-P-N;V-PW-N;VB-PW-NN;3
zášť;V-N;1;""" Toto důvěrné poznání se nikdy nemá vykládat těm , kteří se nepodrobují askezi , kteří nejsou oddaní , kteří nevykonávají oddanou službu či kteří vůči Mně ";chovají zášť ;". "" ";V-N;V-N;VB-NN;2
zášť;V-N;1;""" Vůči USA a americkému lidu ";nechováme žádnou zášť ;", "" odpověděl mi Castro . ";V-P-N;V-PW-N;VB-PW-NN;3
zášť;V-N;1;* Ti dva k sobě ;chovali takovou zášť ;, že se mi zhmotnila v podobě bílého pableskujícího světla . ;V-P-N;V-PD-N;Vp-PD-NN;3
zášť;V-N;1;;Chovají pouze chorobnou zášť ;vůči starostovi a jeho stoupencům . ;V-D-A-N;V-Db-AA-N;VB-Db-AA-NN;4
zášť;V-N;1;Ke svým útočníkům ale Praadep ;nechová zášť ;. ;V-N;V-N;VB-NN;2
zášť;V-N;1;Nejsem zhroucená , zhrzená ani zakyslá a vůči žádnému z aktérů jmenování Milana Knížáka generálním ředitelem Národní galerie v Praze ;nechovám sebemenší zášť ;a jemu i galerii přeji všechno dobré . ;V-A-N;V-AA-N;VB-AA-NN;3
zášť;V-N;1;;Nechová k nikomu zášť ;, překypuje projevy lásky a oplácí dobrem společnosti , která ho doslova vyhodila na ulici . ;V-R-P-N;V-RR-PW-N;VB-RR-PW-NN;4
zášť;V-N;1;Rozhodně ;nechovám žádnou zášť ;vůči Pavlinu Dvoru ani panu Pickovi . ;V-P-N;V-PW-N;VB-PW-NN;3
zášť;V-N;1;Häkkinen se kavalírsky nevyjadřuje ke konkurenčním týmům , přestože by mohl vůči Ferrari ;chovat zášť ;. ;V-N;V-N;Vf-NN;2
zášť;V-N;1;Ovšem podle starosty Jana Štefáčka ;chová zastupitel Pelikán vůči městu zášť ;a kritizuje každé rozhodnutí přibyslavské radnice . ;V-N-N-R-N-N;V-NN-NN-RR-NN-N;VB-NN-NN-RR-NN-NN;6
zášť;V-N;1;„ Víte , je to už přes osmdesát let stará událost , takže v sobě ;nechovám vůči Čechům nějakou zášť ;, “ vrtí hlavou šlechtic , „ ale když čtu deníky mé prababičky nebo si vzpomenu na vyprávění mého dědečka , vždycky mě naplní jejich pocit nespravedlnosti a křivdy . ;V-R-N-P-N;V-RR-NN-PZ-N;VB-RR-NN-PZ-NN;5
zášť;V-N;1;Pokud lidé bohům podkuřovali obětmi a modlitbami , mohli se dočkat jejich pomoci , ale stejně dobře se mohli bohové i urazit a ;chovat k lidem zášť ;. ;V-R-N-N;V-RR-NN-N;Vf-RR-NN-NN;4
zášť;V-N;1;;Nechovám zášť ;vůči USA jako takovým . ;V-N;V-N;VB-NN;2
zášť;V-N;1;;Nechovám téměř k nikomu osobní zášť ;. ;V-D-R-P-A-N;V-Db-RR-PW-AA-N;VB-Db-RR-PW-AA-NN;6
zášť;V-N;1;„ ;Nechovám vůči Moskvě žádnou zášť ;ani se nenechám ovlivňovat dřívějšími statistikami , “ tvrdí Hadamczik s vírou , že letos může být všechno jinak . ;V-R-N-P-N;V-RR-NN-PW-N;VB-RR-NN-PW-NN;5
zášť;V-N;1;A ;chováte k panu Freimannovi zášť ;, nebo ne ? ;V-R-N-N-N;V-RR-NN-NN-N;VB-RR-NN-NN-NN;5
zášť;V-N;1;Přiznala , že ;chovala zášť ;ke své světoznámé britské kolegyni Kei ře Knight ley ! ;V-N;V-N;Vp-NN;2
zášť;V-N;1;K čemu ;chovala jeho matka zášť ;? ;V-P-N-N;V-PS-NN-N;Vp-PS-NN-NN;4
zášť;V-N;1;Dá se říci , že i bojovníci k sobě ;nechovali nijakou zášť ;, takže krakovecký meč byl vybojován spíše v duchu kamarádském . ;V-P-N;V-PW-N;Vp-PW-NN;3
zášť;V-N;1;Vím ale také , že nikoho nezradil , neboť svou rodinu miloval a k nikomu kromě Římanů ;nechoval zášť ;. ;V-N;V-N;Vp-NN;2
zášť;V-N;1;Rozhodně ;nechovám vůči člověku , který po mně přebírá práci žádnou zášť ;. ;V-R-N-Z-P-R-P-V-N-P-N;V-RR-NN-Z:-P4-RR-PP-VB-NN-PW-N;VB-RR-NN-Z:-P4-RR-PP-VB-NN-PW-NN;11
zášť;V-N;1;S hlubokým politováním jsem si všiml , že moje děti nechápou cestu , kterou jsem zvolil , a ;chovají vůči mně zášť ;. ;V-R-P-N;V-RR-PP-N;VB-RR-PP-NN;4
zášť;V-N;1;Ač v Beskydech myslivci neradi slyší o ochranářích , kteří jim vyčítají odpor k medvědům a vlkům , vedoucí Martina Vaníčková z Vlašimi ;nechová k ochranářům zášť ;. ;V-R-N-N;V-RR-NN-N;VB-RR-NN-NN;4
zášť;V-N;1;""" Kriminalisté vyloučili majetkový motiv , žena rovněž tak neřešila žádné partnerské neshody , nikdo z jejího okolí k ní ";nechoval zášť ;", nenávist či zlobu , která by jej vedla k takovému strašnému činu , "" upřesnila Knolová . ";V-N;V-N;Vp-NN;2
zášť;V-N;1;Všiml jsem si ovšem , že ne všichni kolegové řidiči ;chovají k vláčku takovou zášť ;. ;V-R-N-P-N;V-RR-NN-PD-N;VB-RR-NN-PD-NN;5
zášť;V-N;1;Němečtí socialisté ;chovají ke komunistům letitou zášť ;, která sahá až do počátku minulého století . ;V-R-N-A-N;V-RV-NN-AA-N;VB-RV-NN-AA-NN;5
zášť;V-N;1;„ Paní starostka se ke mě chovala korektně , všechno jsme si vyříkali na rovinu , a rozhodně vůči ní ;nechovám zášť ;. ;V-N;V-N;VB-NN;2
zášť;V-N;1;;Nechovám ke králům zášť ;. ;V-R-N-N;V-RV-NN-N;VB-RV-NN-NN;4
zášť;V-N;1;Například to , že autor má deformovaný pohled na svět a ;chová ke společnosti zášť ;. ;V-R-N-N;V-RV-NN-N;VB-RV-NN-NN;4
zášť;V-N;1;Hraběnka ke mně ;nechová žádnou zášť ;"a stala se mou přítelkyní . "" ";V-P-N;V-PW-N;VB-PW-NN;3
zášť;V-N;1;Je to můj brácha a já o něm takhle uvažovat nedokážu , neuměl bych k němu ;chovat zášť ;kvůli ničemu , natož kvůli tomu , že třeba dostal roli , kterou bych sám chtěl . ;V-N;V-N;Vf-NN;2
zášť;V-N;1;Na adresu Davida prezident Lékařského odborového klubu ( LOK ) uvedl , že k němu ;nechová žádnou osobní zášť ;. ;V-P-A-N;V-PW-AA-N;VB-PW-AA-NN;4
zášť;V-N;1;"Již samotný tento posun perspektivy mohl způsobit , že se teď na vás dívá jinak ; a pokud nad vámi přestal ohrnovat nos , možná zjistíte , že už k němu ";nechováte zášť ;. ;V-N;V-N;VB-NN;2
zášť;V-N;1;Slovo je zkratkou anglického „ involuntary celibate “ neboli nedobrovolný celibát a označuje komunitu mužů , kteří jsou frustrovaní až chronickým odmítáním ze strany opačného pohlaví , k němuž proto ;chovají zášť ;. ;V-N;V-N;VB-NN;2
zášť;V-N;1;;Nechovám vůči němu zášť ;"ani jím nepohrdám ; většina z nás někdy v životě udělala něco , na co bychom radši zapomněli . ";V-R-P-N;V-RR-P5-N;VB-RR-P5-NN;4
zášť;V-N;1;Navíc Václav od jisté chvíle ;choval ke všemu , co mělo nějakou souvislost s Benešem , hlubokou zášť ;. ;V-R-P-Z-P-V-P-N-R-N-Z-A-N;V-RV-PL-Z:-PQ-Vp-PZ-NN-RR-NN-Z:-AA-N;Vp-RV-PL-Z:-PQ-Vp-PZ-NN-RR-NN-Z:-AA-NN;13
zášť;V-N;1;Chameneí podle íránské státní televize řekl , že Spojené státy ;chovají k Íránu silnou zášť ;, a poté zdůraznil , že nemá pochyby o tom , že „ Spojené státy budou poraženy “ . ;V-R-N-A-N;V-RR-NN-AA-N;VB-RR-NN-AA-NN;5
zášť;V-N;1;""" Už ode dne , kdy jsme se vzali , ke mně někde hluboko v srdci ";chováš zášť ;. ;V-N;V-N;VB-NN;2
zášť;V-N;1;Káhira nevynechá jedinou příležitost , aby napadla súdánský režim , ale neopomíná zdůrazňovat , že ;nechová zášť ;vůči súdánskému lidu . ;V-N;V-N;VB-NN;2
zášť;V-N;1;Persis Kalamandžovou , nekonečně trpělivou Persis , která ;nechovala zášť ;k žádnému člověku , krásnou Persis , ideální dceru každé matky a nevěstu , o jaké sní všichni muži , přetvořila Ormusova zmučená fantazie ve vtělení Anděla smrti . ;V-N;V-N;Vp-NN;2
zášť;V-N;1;Němci od věků dávných ;chovají k nám Čechům a celému Slovanstvu nezkrotnou zášť ;a nenávist , která v době naší vystupňovala do takové míry , že chtěli nás vyhubit násilím . ;V-R-P-N-J-A-N-A-N;V-RR-PP-NN-J^-AA-NN-AA-N;VB-RR-PP-NN-J^-AA-NN-AA-NN;9
zášť;V-N;1;Vůči těmto lidem pachatel většinou ;chová zášť ;", "" říká Petra Vitoušová , prezidentka Bílého kruhu bezpečí , sdružení na pomoc obětem trestných činů . ";V-N;V-N;VB-NN;2
zášť;V-N;1;Dean v sobě zřejmě celé ty roky ;choval vůči Alanovi hlubokou zášť ;. ;V-R-N-A-N;V-RR-NN-AA-N;Vp-RR-NN-AA-NN;5
zášť;V-N;1;Poškozený k obžalovanému ;nechová zášť ;, ani tehdy ho nevnímal jako hlavního strůjce výhrůžek . “ ;V-N;V-N;VB-NN;2
zášť;V-N;1;Camille Claudel 1915 Francie , režie Bruno Dumont Sochařka Camille trpí zdánlivou duševní poruchou , přestává věřit ve své umění a ;chová zášť ;k bývalému milenci Augustu Rodinovi . ;V-N;V-N;VB-NN;2
zášť;V-N;1;Je totiž veřejným tajemstvím , že sekretářky MěÚ Strakonice ( E . M . a M . H . ) k sobě ;chovají nesmiřitelnou zášť ;, která vygradovala odchodem obou na nemocenskou . ;V-A-N;V-AA-N;VB-AA-NN;3
zášť;V-N;1;Byl zástupcem Davida Šaltiela , který ;choval ke dvěma odštěpeneckým organizacím nepolevující zášť ;. ;V-R-C-A-N-A-N;V-RV-Cl-AA-NN-AG-N;Vp-RV-Cl-AA-NN-AG-NN;7
zášť;V-N;1;„ Nebylo prokázáno , že by obžalovaní ;chovali nenávist nebo zášť ;k jinému národu nebo jiné rase a že to by bylo motivem jejich jednání , “ řekla soudkyně . ;V-N-J-N;V-NN-J^-N;Vp-NN-J^-NN;4
zášť;V-N;1;Byla věrná , nelhala , neslibovala nemožné , ;nechovala v sobě nenávist ani zášť ;... ;V-R-P-N-J-N;V-RR-P6-NN-J^-N;Vp-RR-P6-NN-J^-NN;6
zášť;V-N;1;""" Nemáš tedy snad nějakého souseda , jemuž byla Fortuna nakloněna méně a mohl by k tobě ";chovat zášť ;"? "" ";V-N;V-N;Vf-NN;2
zášť;V-N;1;;Nechovám k němu žádnou zášť ;, nebylo to nic osobního . ;V-R-P-P-N;V-RR-P5-PW-N;VB-RR-P5-PW-NN;5
zášť;V-N;1;Kdybych to neměla v hlavě v pořádku , pomyslela si Dagny , musela bych dojít k závěru , že James ;chová k Reardenovi takovou zášť ;jenom proto , že Rearden odvádí excelentní práci . ;V-R-X-P-N;V-RR-X@-PD-N;VB-RR-X@-PD-NN;5
zášť;V-N;1;"Konzervativní představitelé bývalého KGB , kteří "" ";chovají zášť ;"vůči demokratům "" , by mohli zorganizovat další pokus o státní převrat financovaný z prostředků organizovaného zločinu . ";V-N;V-N;VB-NN;2
zášť;V-N;1;""" Většina mladých Britů ale vnímá Německo jako partnerskou zemi a vůči jeho obyvatelům ";nechová žádnou zášť ;", "" dodal Schweiger . ";V-P-N;V-PW-N;VB-PW-NN;3
zášť;V-N;1;To , co mě později přesvědčilo k návratu , bylo to , že jsem si uvědomil , že J proti mně ;nechoval žádnou zášť ;. ;V-P-N;V-PW-N;Vp-PW-NN;3
zášť;V-N;1;Řadu věcí , které udělal , jsem ocenil ... a vůbec není pravda , že vůči němu ;chovám nějakou zášť ;. ;V-P-N;V-PZ-N;VB-PZ-NN;3
zášť;V-N;1;Přes tyto problémy , které jsme si vyříkali , k sobě ;nechováme zášť ;". "" ";V-N;V-N;VB-NN;2
zášť;V-N;1;Nemělo by vám vadit , že k sobě ;nechovají zášť ;, a skamarádit se s jeho exmanželkou by mohlo být i zajímavé . ;V-N;V-N;VB-NN;2
zášť;V-N;1;Ve svém srdci ;nechovala žádnou zášť ;, jenom odpuštění snad vůči všem . ;V-P-N;V-PW-N;Vp-PW-NN;3
zášť;V-N;1;K Eiblové však ;nechová žádnou zášť ;a dnes už je vyrovnaný s tím , že vše skončilo . ;V-P-N;V-PW-N;VB-PW-NN;3
zášť;V-N;1;„ ;Nechovám vůči policii žádnou zášť ;. ;V-R-N-P-N;V-RR-NN-PW-N;VB-RR-NN-PW-NN;5
zášť;V-N;1;Hitler ;choval obzvláštní zášť ;vůči tomu , co shledával „ nehotovým “ , jinými slovy vůči sebemenším náznakům abstrakce . ;V-A-N;V-AA-N;Vp-AA-NN;3
zášť;V-N;1;;Nechovám žádnou zášť ;ani chuť „ nacpat “ se někam jinam , nezpochybňuji výsledek konkurzu . ;V-P-N;V-PW-N;VB-PW-NN;3
zášť;V-N;1;;Nechoval v sobě žádnou zášť ;, ačkoliv Bill Peterson a Ricky Joe Simmons zůstali na tapetě téměř až do úplného konce . ;V-R-P-P-N;V-RR-P6-PW-N;Vp-RR-P6-PW-NN;5
zášť;V-N;1;K panu profesorovi ovšem ;nechovám žádnou osobní zášť ;", nadále si ho velice vážím , "" uvedl včera děkan Jan Žaloudík , který zároveň abdikoval na funkci Vyzulova zástupce . ";V-P-A-N;V-PW-AA-N;VB-PW-AA-NN;4
zášť;V-N;1;Williamsová prý vůči Šarapovové ;nechová žádnou zášť ;. ;V-P-N;V-PW-N;VB-PW-NN;3
zášť;V-N;1;Autor těchto řádek nekouří , k herním automatům ;chová upřímnou zášť ;a na pivu bohužel nebyl už týdny . ;V-A-N;V-AA-N;VB-AA-NN;3
zášť;V-N;1;K těm lidem , co ho nyní obývají , ;nechovám nejmenší zášť ;, vždyť to jsou normální lidi jako my , možná dokonce vytrpěli víc než my . ;V-A-N;V-AA-N;VB-AA-NN;3
zášť;V-N;1;"Zdůraznil dále , řečeno Kirkpatrickovými slovy , že "" führer nikdy ";nechoval vůči britskému impériu žádnou zášť ;"ani nikdy neusiloval o světovládu a že by Hitler zhroucení britského impéria hluboce želel "" . ";V-R-A-N-P-N;V-RR-AA-NN-PW-N;Vp-RR-AA-NN-PW-NN;6
zášť;V-N;1;„ Nemáte důvod proti mně ;chovat zášť ;. “ ;V-N;V-N;Vf-NN;2
zášť;V-N;1;S hlubokým politováním jsem si všiml , že moje děti nechápou cestu , kterou jsem zvolil , a ;chovají vůči mně zášť ;. ;V-R-P-N;V-RR-PP-N;VB-RR-PP-NN;4
zášť;V-N;1;Rozhodně kvůli tomu ;nechovám ke klubu nějakou zášť ;. ;V-R-N-P-N;V-RV-NN-PZ-N;VB-RV-NN-PZ-NN;5
zášť;V-N;1;""" Blaž lže , ";chová zášť ;vůči mojí osobě . ;V-N;V-N;VB-NN;2
zášť;V-N;1;Já moc dobře vím , že moje bývalá žena je dobrá ženská , a ;nechovám k ní zášť ;. ;V-R-P-N;V-RR-P5-N;VB-RR-P5-NN;4
zášť;V-N;1;Nikdy jsem však proti novinářům ;nechoval zášť ;. “ ;V-N;V-N;Vp-NN;2
zášť;V-N;1;Ne že bych vůči Laurentovi ;chovala nějakou mimořádnou zášť ;– i když musím připustit , že bych netruchlila , kdyby do jeho kavárny uhodil blesk , nebo některý ze zákazníků dostal otrávené jídlo a žaloval majitele . ;V-P-A-N;V-PZ-AA-N;Vp-PZ-AA-NN;4
zášť;V-N;1;;Nechoval ke své vlasti žádnou zášť ;! ;V-R-P-N-P-N;V-RV-P8-NN-PW-N;Vp-RV-P8-NN-PW-NN;6
zášť;V-N;1;Rozkaz dostali od člověka , který býval chráněncem nomarchy Kance a vůči Antefovi ;choval zášť ;. ;V-N;V-N;Vp-NN;2
zášť;V-N;1;""" ";Nechovám vůči ministrovi osobní zášť ;", ale jsem přesvědčen , že situace je velmi vážná a ministr neprokázal , že se s ní dokáže vypořádat , "" dodal . ";V-R-N-A-N;V-RR-NN-AA-N;VB-RR-NN-AA-NN;5
zášť;V-N;1;Můžeme - li věřit knize Ultimátum , tak ani přes všechny intriky v sobě Rudolf Schuster ;nechová zášť ;a nenávist . ;V-N;V-N;VB-NN;2
